STATION,NAME,LATITUDE,LONGITUDE,Month,TAVG,TMAX,TMIN,PRCP,DT32,DP01,DP10,DSND,DSNW,Season
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,7,,,,0.255,,2.5,1.5,,0.0,Summer
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,8,,,,1.125,,8.0,3.0,,0.0,Summer
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,9,,,,2.5,,10.5,5.0,,0.0,Autumn
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,10,,,,2.885,,15.0,8.0,,0.0,Autumn
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,11,,,,6.99,,21.5,13.5,0.0,0.0,Autumn
US1WAKP0023,"BREMERTON 2.8 NE, WA US",47.6012955,-122.6042633,12,,,,10.35,,21.0,15.0,,0.0,Winter
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,1,,,,5.71,,23.0,12.0,,,Winter
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,2,,,,2.75,,19.0,10.0,,,Winter
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,3,,,,2.99,,17.0,7.0,,,Spring
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,4,,,,4.16,,21.0,12.0,,,Spring
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,5,,,,1.05,,7.0,3.0,,,Spring
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,6,,,,1.23,,9.0,4.0,,,Summer
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,7,,,,0.2,,3.0,1.0,,0.0,Summer
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,8,,,,0.99,,9.0,2.0,,,Summer
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,9,,,,3.07,,13.0,5.0,,,Autumn
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,10,,,,1.93,,14.0,7.0,,,Autumn
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,11,,,,3.56,,17.0,10.0,,,Autumn
US1WAKP0025,"INDIANOLA 0.9 NNW, WA US",47.766944,-122.519167,12,,,,7.57,,28.0,13.0,,,Winter
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,1,,,,6.305,,24.5,14.5,0.0,0.0,Winter
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,2,,,,3.33,,17.5,8.5,,0.0,Winter
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,3,,,,3.1799999999999997,,19.0,10.0,0.0,0.0,Spring
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,4,,,,4.1,,21.0,14.0,0.0,0.0,Spring
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,5,,,,1.52,,11.5,5.0,0.0,0.0,Spring
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,6,,,,1.585,,10.5,5.5,,0.0,Summer
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,7,,,,0.28500000000000003,,3.0,1.0,0.0,0.0,Summer
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,8,,,,1.555,,7.0,3.5,0.0,0.0,Summer
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,11,,,,5.95,,23.0,13.5,0.0,0.0,Autumn
US1WAKP0026,"KINGSTON 1.7 WNW, WA US",47.8083,-122.5288,12,,,,7.9,,25.0,14.0,,0.0,Winter
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,1,,,,7.5600000000000005,,24.5,16.0,,,Winter
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,2,,,,4.395,,18.0,10.0,,,Winter
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,3,,,,3.415,,16.0,9.0,,,Spring
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,4,,,,4.109999999999999,,16.5,10.0,,,Spring
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,5,,,,1.29,,9.5,4.0,,,Spring
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,6,,,,1.51,,9.5,4.5,,,Summer
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,7,,,,0.155,,2.0,1.0,,0.0,Summer
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,8,,,,0.75,,7.5,2.5,,,Summer
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,9,,,,2.15,,9.0,5.5,,,Autumn
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,10,,,,4.24,,14.0,10.0,,,Autumn
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,11,,,,7.505000000000001,,18.0,14.0,,,Autumn
US1WAKP0031,"OLALLA 2.2 NW, WA US",47.453481,-122.573739,12,,,,10.59,,23.5,15.5,,,Winter
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,1,,,,7.205,,22.0,12.5,,,Winter
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,2,,,,2.89,,17.0,11.0,,,Winter
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,3,,,,3.635,,14.0,10.0,,,Spring
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,4,,,,1.03,,,,,,Spring
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,5,,,,0.76,,5.0,2.0,,,Spring
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,6,,,,1.75,,9.0,3.0,,,Summer
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,7,,,,0.2,,2.0,1.0,,0.0,Summer
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,8,,,,1.39,,7.0,5.0,,,Summer
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,9,,,,2.08,,9.5,4.5,,,Autumn
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,11,,,,5.9399999999999995,,18.0,12.5,,,Autumn
US1WAKP0032,"BAINBRIDGE ISLAND 2.6 NW, WA US",47.64165,-122.57142,12,,,,9.89,,22.0,13.0,,,Winter
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,1,,,,4.475,,22.0,15.0,,,Winter
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,2,,,,2.73,,17.0,6.0,,,Winter
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,4,,,,1.11,,10.0,4.0,,,Spring
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,5,,,,1.525,,9.5,3.0,,,Spring
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,6,,,,0.93,,,,,,Summer
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,7,,,,0.15,,1.0,1.0,,0.0,Summer
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,8,,,,2.11,,7.0,5.0,,,Summer
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,9,,,,1.785,,10.5,4.0,,,Autumn
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,10,,,,1.52,,13.0,5.0,,,Autumn
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,11,,,,3.53,,15.0,7.0,,,Autumn
US1WAKP0044,"HANSVILLE 1.8 SE, WA US",47.900612,-122.528388,12,,,,6.37,,,,,,Winter
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,1,,,,6.535,,,,,,Winter
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,2,,,,2.28,,12.0,6.0,,,Winter
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,3,,,,3.08,,14.0,10.0,,,Spring
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,5,,,,1.0899999999999999,,8.0,3.0,,,Spring
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,6,,,,1.4,,7.5,4.5,,,Summer
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,7,,,,0.13,,2.0,0.0,,0.0,Summer
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,8,,,,0.805,,7.0,3.0,,,Summer
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,9,,,,2.245,,7.0,3.5,,,Autumn
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,10,,,,3.89,,17.0,9.0,,,Autumn
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,11,,,,6.68,,18.0,12.0,,,Autumn
US1WAKP0045,"PORT ORCHARD 4.5 E, WA US",47.53535,-122.5448,12,,,,9.305,,,,,,Winter
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,1,,,,5.83,,21.0,14.5,,,Winter
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,2,,,,2.89,,14.0,8.0,,,Winter
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,3,,,,2.965,,17.0,12.0,,,Spring
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,4,,,,2.115,,13.0,7.0,,,Spring
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,7,,,,0.11,,,,,,Summer
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,8,,,,0.67,,,,,,Summer
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,9,,,,1.36,,,,,,Autumn
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,10,,,,2.28,,,,,,Autumn
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,11,,,,3.69,,11.0,9.0,,,Autumn
US1WAKP0046,"INDIANOLA 0.8 WSW, WA US",47.749256,-122.529397,12,,,,6.885,,19.5,13.5,,,Winter
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,1,,,,7.720000000000001,,18.5,13.5,,,Winter
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,2,,,,3.215,,11.0,7.0,,,Winter
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,3,,,,3.77,,17.0,11.0,,,Spring
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,4,,,,2.43,,12.5,7.0,,,Spring
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,5,,,,1.4300000000000002,,8.0,4.0,,,Spring
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,6,,,,0.94,,8.5,3.5,,,Summer
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,7,,,,0.245,,2.5,1.5,,0.0,Summer
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,8,,,,0.18,,3.0,1.0,,,Summer
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,9,,,,1.79,,6.0,3.5,,,Autumn
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,10,,,,2.21,,14.0,8.0,,,Autumn
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,11,,,,6.6850000000000005,,16.0,11.5,,,Autumn
US1WAKP0047,"POULSBO 3.7 NNW, WA US",47.785564,-122.672994,12,,,,8.68,,20.5,12.5,,,Winter
US1WAKP0051,"SEABECK 3.7 SSW, WA US",47.58833,-122.84359,2,,,,7.43,,17.0,11.0,,,Winter
US1WAKP0051,"SEABECK 3.7 SSW, WA US",47.58833,-122.84359,3,,,,7.74,,,,,,Spring
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,1,,,,6.32,,23.5,12.5,,,Winter
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,2,,,,2.46,,18.0,9.0,,,Winter
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,3,,,,3.435,,16.5,9.0,,,Spring
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,4,,,,3.075,,16.0,8.5,,,Spring
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,5,,,,1.165,,11.5,3.5,,,Spring
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,6,,,,1.365,,9.0,5.5,,,Summer
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,7,,,,0.11,,2.0,0.0,,0.0,Summer
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,8,,,,1.1,,5.5,3.0,,,Summer
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,9,,,,1.8599999999999999,,9.0,4.5,,,Autumn
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,10,,,,2.255,,13.5,5.5,,,Autumn
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,11,,,,5.720000000000001,,19.0,14.5,,,Autumn
US1WAKP0056,"WINSLOW 3.8 N, WA US",47.683351,-122.533128,12,,,,8.614999999999998,,20.0,13.5,,,Winter
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,1,,,,6.5,,27.5,15.0,,,Winter
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,2,,,,3.2699999999999996,,23.0,10.0,,,Winter
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,3,,,,3.42,,23.5,8.5,,,Spring
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,4,,,,3.1599999999999997,,21.5,8.5,,,Spring
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,5,,,,1.185,,13.5,3.5,,,Spring
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,6,,,,1.4,,10.0,4.5,,,Summer
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,7,,,,0.22,,3.5,1.0,,,Summer
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,8,,,,0.84,,8.0,1.0,,,Summer
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,9,,,,2.05,,12.0,3.5,,,Autumn
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,10,,,,2.385,,18.5,5.5,,,Autumn
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,11,,,,5.35,,21.0,8.0,,,Autumn
US1WAKP0061,"SUQUAMISH 1.5 ENE, WA US",47.7387,-122.5557,12,,,,8.575,,30.0,15.5,,,Winter
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,1,,,,11.535,,22.5,16.5,,,Winter
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,2,,,,5.275,,17.5,10.5,,,Winter
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,3,,,,5.865,,18.5,12.0,,,Spring
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,4,,,,4.5649999999999995,,17.0,8.0,,,Spring
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,5,,,,1.0150000000000001,,8.5,4.5,,,Spring
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,6,,,,1.25,,7.0,4.0,,,Summer
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,7,,,,0.21999999999999997,,3.0,0.5,,0.0,Summer
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,8,,,,0.94,,7.5,2.0,,,Summer
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,9,,,,2.5149999999999997,,9.0,4.5,,,Autumn
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,10,,,,4.029999999999999,,15.0,10.0,,,Autumn
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,11,,,,10.455,,20.0,14.0,,,Autumn
US1WAKP0062,"SEABECK 0.9 S, WA US",47.628587,-122.824603,12,,,,12.905,,23.5,17.0,,,Winter
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,1,,,,5.97,,23.0,12.0,,,Winter
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,2,,,,3.58,,16.5,9.5,,,Winter
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,3,,,,2.28,,14.0,6.0,,,Spring
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,4,,,,4.59,,19.0,12.0,,,Spring
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,5,,,,0.6799999999999999,,7.0,2.0,,,Spring
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,6,,,,0.94,,8.0,5.0,,,Summer
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,7,,,,0.15,,1.0,1.0,,0.0,Summer
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,8,,,,0.05,,2.0,0.0,,0.0,Summer
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,9,,,,3.54,,12.0,6.0,,,Autumn
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,10,,,,1.8900000000000001,,10.0,6.0,,,Autumn
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,11,,,,4.93,,15.0,11.0,,,Autumn
US1WAKP0064,"BREMERTON 2.9 ENE, WA US",47.564417,-122.644406,12,,,,8.45,,23.0,13.0,,,Winter
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,1,,,,7.46,,24.0,14.0,,,Winter
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,2,,,,3.66,,18.5,9.5,,,Winter
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,3,,,,4.0,,17.0,11.0,,,Spring
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,4,,,,3.06,,17.0,9.0,,,Spring
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,5,,,,0.9750000000000001,,9.0,2.0,,,Spring
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,6,,,,1.6400000000000001,,9.5,5.0,,,Summer
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,7,,,,0.255,,1.5,1.0,,0.0,Summer
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,8,,,,0.9750000000000001,,8.0,3.0,,,Summer
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,9,,,,2.215,,10.5,5.0,,,Autumn
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,10,,,,2.88,,18.0,8.5,,,Autumn
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,11,,,,6.91,,22.0,13.5,,,Autumn
US1WAKP0067,"TRACYTON 2.6 E, WA US",47.610821,-122.599468,12,,,,10.254999999999999,,25.0,15.0,,,Winter
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,1,,,,7.25,,23.5,15.0,,,Winter
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,2,,,,4.13,,18.5,10.0,,,Winter
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,3,,,,3.16,,16.0,9.0,,,Spring
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,4,,,,3.8100000000000005,,16.0,9.5,,,Spring
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,5,,,,1.05,,9.5,2.5,,,Spring
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,6,,,,1.6400000000000001,,9.0,4.5,,,Summer
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,7,,,,0.12,,1.5,0.5,,0.0,Summer
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,8,,,,0.8400000000000001,,7.0,2.5,,,Summer
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,9,,,,2.175,,9.5,5.5,,,Autumn
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,10,,,,3.8600000000000003,,15.5,8.5,,,Autumn
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,11,,,,6.92,,18.5,13.5,,,Autumn
US1WAKP0068,"PORT ORCHARD 6.3 ESE, WA US",47.493611,-122.517,12,,,,9.395,,19.5,14.5,,,Winter
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,1,,,,6.605,,22.5,13.0,,,Winter
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,2,,,,3.595,,18.5,12.5,,,Winter
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,3,,,,3.1550000000000002,,18.5,10.0,,,Spring
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,4,,,,1.14,,12.0,4.0,,,Spring
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,5,,,,1.56,,16.0,4.0,,,Spring
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,6,,,,1.42,,8.5,4.0,,,Summer
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,7,,,,0.27,,2.0,1.5,,0.0,Summer
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,8,,,,1.105,,5.0,4.5,,,Summer
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,9,,,,2.31,,8.5,4.5,,,Autumn
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,10,,,,2.51,,13.5,7.0,,,Autumn
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,11,,,,6.59,,19.0,13.5,,,Autumn
US1WAKP0072,"WINSLOW 3.0 SW, WA US",47.602984,-122.567639,12,,,,9.14,,22.5,15.5,,,Winter
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,1,,,,7.68,,15.0,11.0,,,Winter
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,2,,,,3.8899999999999997,,12.0,10.0,,,Winter
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,3,,,,3.785,,12.5,8.5,,,Spring
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,4,,,,3.1100000000000003,,14.0,9.5,,,Spring
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,5,,,,1.105,,8.0,3.0,,,Spring
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,6,,,,1.705,,7.0,4.5,,,Summer
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,7,,,,0.185,,2.0,1.0,,0.0,Summer
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,8,,,,1.095,,6.5,3.0,,,Summer
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,9,,,,2.0,,8.5,4.0,,,Autumn
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,10,,,,2.4450000000000003,,12.5,7.5,,,Autumn
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,11,,,,6.655,,10.0,8.0,,,Autumn
US1WAKP0074,"BREMERTON 7.2 NNE, WA US",47.642164,-122.632938,12,,,,10.265,,17.0,10.0,,,Winter
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,1,,,,7.755000000000001,,20.0,11.0,0.0,0.0,Winter
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,2,,,,3.945,,17.0,10.0,2.0,1.5,Winter
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,3,,,,3.375,,16.0,6.0,,0.0,Spring
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,4,,,,3.2,,20.0,12.0,,,Spring
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,5,,,,1.41,,,,,,Spring
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,6,,,,1.21,,6.0,5.0,,,Summer
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,7,,,,0.21000000000000002,,,,,,Summer
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,8,,,,1.83,,,,,,Summer
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,9,,,,0.72,,,,,,Autumn
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,10,,,,3.205,,11.0,7.0,,0.0,Autumn
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,11,,,,8.35,,21.0,16.0,,0.0,Autumn
US1WAKP0075,"BREMERTON 4.8 NE, WA US",47.593232,-122.622968,12,,,,10.165,,20.0,15.0,0.0,0.0,Winter
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,2,,,,3.92,,18.0,8.0,,,Winter
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,3,,,,3.07,,19.0,12.0,,,Spring
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,4,,,,2.3899999999999997,,15.5,9.0,,,Spring
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,5,,,,1.0,,9.0,3.0,,,Spring
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,6,,,,0.78,,6.0,3.0,,,Summer
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,7,,,,,,,,,0.0,Summer
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,11,,,,5.675,,18.5,11.0,,,Autumn
